,item,like,user
36502,3405,1,6668
36503,2769,1,6668
36504,1235,1,6668
36505,7141,1,6668
36506,3556,1,6668
36507,9577,1,6668
36508,881,1,6668
36509,1652,1,6668
36510,505,1,6668
36511,634,1,6668
36512,3061,0,6668
36513,5213,0,6668
36514,10607,0,6668
36515,5172,0,6668
36516,6979,0,6668
36517,12888,0,6668
36518,14824,0,6668
36519,7214,0,6668
36520,14819,0,6668
36521,10108,0,6668
36522,2621,0,6668
36523,7534,0,6668
36524,4720,0,6668
36525,699,0,6668
36526,2173,0,6668
36527,14111,0,6668
36528,7400,0,6668
36529,9497,0,6668
36530,941,0,6668
36531,14678,0,6668
36532,10763,0,6668
36533,1983,0,6668
36534,5121,0,6668
36535,13196,0,6668
36536,1326,0,6668
36537,10859,0,6668
36538,433,0,6668
36539,6180,0,6668
36540,13920,0,6668
36541,13689,0,6668
36542,10133,0,6668
36543,2441,0,6668
36544,8429,1,6669
36545,10854,1,6669
36546,998,1,6669
36547,5895,0,6669
36548,11520,0,6669
36549,4964,1,6671
36550,7820,1,6671
36551,5103,1,6671
36552,7824,1,6671
36553,3417,1,6671
36554,10074,0,6671
36555,8805,0,6671
36556,6561,0,6671
36557,75,1,6672
36558,81,1,6672
36559,8245,1,6672
36560,409,1,6672
36561,13877,0,6672
36562,13687,0,6672
36563,14660,0,6672
36564,7062,0,6672
36565,12205,0,6672
36566,576,0,6672
36567,1563,0,6673
36568,11574,0,6674
36569,6102,0,6675
36570,14254,0,6676
36571,867,1,6677
36572,4391,0,6677
36573,2472,1,6679
36574,14404,0,6679
36575,8384,0,6680
36576,2672,1,6681
36577,24,1,6682
36578,3733,0,6682
36579,5,1,6683
36580,8767,0,6683
36581,12355,0,6683
36582,12089,1,6685
36583,251,0,6685
36584,102,1,6686
36585,4799,0,6686
36586,5792,0,6687
36587,2576,1,6688
36588,735,0,6688
36589,290,1,6689
36590,13094,1,6689
36591,12623,1,6689
36592,9648,1,6689
36593,4149,1,6689
36594,637,1,6689
36595,62,1,6689
36596,639,1,6689
36597,1612,0,6689
36598,12614,0,6689
36599,1495,0,6689
36600,14572,0,6689
36601,1947,0,6689
36602,4852,0,6689
36603,879,0,6689
36604,14367,0,6689
36605,9058,0,6689
36606,1752,1,6690
36607,4992,0,6690
36608,7951,0,6690
36609,5,1,6692
36610,1443,0,6692
36611,8180,1,6693
36612,8582,0,6693
36613,1710,1,6694
36614,283,1,6695
36615,486,0,6695
36616,804,1,6696
36617,12048,1,6696
36618,4755,1,6696
36619,11542,1,6696
36620,13112,1,6696
36621,13113,1,6696
36622,10006,0,6696
36623,11944,0,6696
36624,9968,0,6696
36625,474,0,6696
36626,1884,1,6697
36627,7233,0,6697
36628,8257,1,6698
36629,4952,0,6698
36630,1657,1,6699
36631,1374,0,6699
36632,536,0,6699
36633,3523,1,6700
36634,289,1,6701
36635,5,1,6702
36636,2567,1,6702
36637,2568,1,6702
36638,9504,1,6702
36639,8486,1,6702
36640,2104,1,6702
36641,5307,1,6702
36642,13116,1,6702
36643,2498,1,6702
36644,13123,1,6702
36645,12251,1,6702
36646,8465,0,6702
36647,438,0,6702
36648,7464,0,6702
36649,7122,0,6702
36650,9308,0,6702
36651,3455,0,6702
36652,12747,0,6702
36653,6994,0,6702
36654,13470,0,6702
36655,5059,0,6702
36656,13330,0,6702
36657,819,0,6702
36658,6707,0,6702
36659,14404,0,6702
36660,900,0,6702
36661,5,1,6703
36662,4503,0,6704
36663,644,1,6705
36664,3974,1,6705
36665,159,1,6705
36666,289,1,6705
36667,172,1,6705
36668,189,1,6705
36669,1607,1,6705
36670,73,1,6705
36671,1371,1,6705
36672,2910,1,6705
36673,482,1,6705
36674,6123,1,6705
36675,2308,0,6705
36676,9760,0,6705
36677,12227,0,6705
36678,11647,0,6705
36679,28,0,6705
36680,10902,0,6705
36681,12240,0,6705
36682,14957,0,6705
36683,3684,0,6705
36684,10978,0,6705
36685,9369,0,6705
36686,13540,0,6705
36687,3113,0,6705
36688,7505,0,6705
36689,3247,0,6705
36690,2332,0,6705
36691,9474,0,6705
36692,13776,0,6705
36693,10549,0,6705
36694,2042,1,6706
36695,7948,0,6706
36696,7610,0,6706
36697,2762,1,6707
36698,12722,0,6707
36699,7587,0,6708
36700,4461,0,6709
36701,2874,1,6710
36702,9457,0,6710
36703,3019,1,6711
36704,356,1,6711
36705,454,1,6711
36706,763,0,6711
36707,3856,0,6711
36708,3146,0,6711
36709,3649,1,6712
36710,13595,0,6712
36711,13164,1,6713
36712,5114,0,6713
36713,1885,1,6714
36714,13461,0,6716
36715,5,1,6717
36716,5017,0,6717
36717,8252,0,6717
36718,4065,1,6718
36719,2472,1,6718
36720,1034,1,6718
36721,306,1,6718
36722,159,1,6718
36723,13784,0,6718
36724,5864,0,6718
36725,13579,0,6718
36726,5,1,6719
36727,10126,0,6719
36728,6281,0,6719
36729,1774,1,6721
36730,2580,1,6722
36731,1345,1,6723
36732,2385,1,6724
36733,3995,0,6724
36734,3167,0,6724
36735,15,1,6725
36736,331,1,6727
36737,4125,0,6727
36738,10995,0,6727
36739,12331,0,6727
36740,1344,1,6728
36741,8264,1,6728
36742,83,1,6728
36743,2281,0,6728
36744,11436,0,6728
36745,11392,0,6728
36746,1901,1,6730
36747,10854,0,6730
36748,5,1,6731
36749,231,0,6731
36750,3028,1,6732
36751,8811,0,6732
36752,113,1,6733
36753,884,1,6733
36754,5,1,6734
36755,422,1,6734
36756,1449,1,6734
36757,4718,1,6734
36758,1271,1,6734
36759,1336,1,6734
36760,1211,1,6734
36761,413,1,6734
36762,8053,0,6734
36763,1301,0,6734
36764,3408,0,6734
36765,9311,0,6734
36766,2910,0,6734
36767,7798,0,6734
36768,11447,0,6734
36769,3496,1,6735
36770,1011,0,6735
36771,1701,1,6736
36772,5,1,6737
36773,5,1,6738
36774,1994,0,6738
36775,81,1,6739
36776,7201,0,6739
36777,5,1,6741
36778,8267,1,6742
36779,117,1,6742
36780,1402,1,6742
36781,2363,1,6742
36782,11914,0,6742
36783,6643,0,6742
36784,3605,0,6742
36785,11712,0,6742
36786,11756,0,6742
36787,2348,0,6742
36788,269,1,6743
36789,1683,0,6743
36790,2930,1,6744
36791,18,1,6745
36792,6075,0,6745
36793,5714,0,6746
36794,1975,1,6747
36795,2552,0,6747
36796,1587,1,6749
36797,1076,1,6749
36798,395,1,6749
36799,1486,1,6749
36800,11773,0,6749
36801,13497,0,6749
36802,269,1,6750
36803,2210,0,6750
36804,12751,0,6750
36805,793,1,6751
36806,9798,0,6751
36807,14508,0,6751
36808,10327,1,6752
36809,1829,0,6752
36810,11694,0,6753
36811,4357,1,6754
36812,1964,1,6754
36813,8237,1,6754
36814,1966,1,6754
36815,9360,1,6754
36816,13201,1,6754
36817,13202,1,6754
36818,13204,1,6754
36819,13205,1,6754
36820,13206,1,6754
36821,13207,1,6754
36822,9940,0,6754
36823,7758,0,6754
36824,76,0,6754
36825,3721,0,6754
36826,10331,0,6754
36827,7496,0,6754
36828,26,0,6754
36829,5930,0,6754
36830,13547,0,6754
36831,9866,1,6755
36832,139,1,6755
36833,894,1,6755
36834,13210,1,6755
36835,164,1,6755
36836,4403,1,6755
36837,568,1,6755
36838,62,1,6755
36839,578,1,6755
36840,592,1,6755
36841,8148,1,6755
36842,5853,1,6755
36843,1376,1,6755
36844,8557,1,6755
36845,110,1,6755
36846,240,1,6755
36847,763,1,6755
36848,2558,1,6755
36849,2765,0,6755
36850,2962,0,6755
36851,10065,0,6755
36852,5041,0,6755
36853,8155,0,6755
36854,6937,0,6755
36855,5977,0,6755
36856,11035,0,6755
36857,1561,0,6755
36858,4465,1,6756
36859,12835,0,6756
36860,8278,1,6757
36861,11653,0,6757
36862,388,1,6758
36863,1028,1,6758
36864,7434,1,6758
36865,1553,1,6758
36866,2462,1,6758
36867,4127,1,6758
36868,13218,1,6758
36869,684,1,6758
36870,4532,1,6758
36871,2487,1,6758
36872,7514,1,6758
36873,474,1,6758
36874,2395,1,6758
36875,7902,1,6758
36876,91,1,6758
36877,358,1,6758
36878,2280,1,6758
36879,2291,1,6758
36880,2812,1,6758
36881,6023,0,6758
36882,9770,0,6758
36883,14375,0,6758
36884,175,0,6758
36885,6604,0,6758
36886,6997,0,6758
36887,3356,0,6758
36888,6288,0,6758
36889,8466,0,6758
36890,4225,0,6758
36891,9757,0,6758
36892,14632,0,6758
36893,13894,0,6758
36894,351,0,6758
36895,9497,0,6758
36896,5771,0,6758
36897,9362,0,6758
36898,318,1,6759
36899,13108,0,6759
36900,6717,1,6761
36901,288,1,6762
36902,6938,0,6762
36903,13239,0,6763
36904,266,1,6764
36905,11592,0,6764
36906,5900,1,6765
36907,11622,0,6765
36908,400,1,6766
36909,8286,1,6767
36910,6560,0,6767
36911,9937,1,6768
36912,10594,0,6768
36913,973,1,6769
36914,13511,0,6769
36915,13226,1,6770
36916,10556,1,6770
36917,6029,0,6770
36918,3730,0,6770
36919,9555,0,6770
36920,11837,0,6771
36921,1236,0,6772
36922,2238,1,6773
36923,10469,0,6773
36924,2048,1,6774
36925,514,1,6774
36926,12,1,6774
36927,1046,1,6774
36928,1570,1,6774
36929,594,1,6774
36930,601,1,6774
36931,1126,1,6774
36932,1644,1,6774
36933,110,1,6774
36934,6254,1,6774
36935,1653,1,6774
36936,634,1,6774
36937,11409,1,6774
36938,666,1,6774
36939,673,1,6774
36940,167,1,6774
36941,1194,1,6774
36942,171,1,6774
36943,1709,1,6774
36944,690,1,6774
36945,2227,1,6774
36946,5814,1,6774
36947,2238,1,6774
36948,1735,1,6774
36949,3280,1,6774
36950,4308,1,6774
36951,3796,1,6774
36952,213,1,6774
36953,727,1,6774
36954,3290,1,6774
36955,730,1,6774
36956,4326,1,6774
36957,4327,1,6774
36958,1772,1,6774
36959,238,1,6774
36960,240,1,6774
36961,6899,1,6774
36962,265,1,6774
36963,2831,1,6774
36964,1298,1,6774
36965,3359,1,6774
36966,289,1,6774
36967,8483,1,6774
36968,2342,1,6774
36969,10533,1,6774
36970,4392,1,6774
36971,2868,1,6774
36972,830,1,6774
36973,5952,1,6774
36974,845,1,6774
36975,8527,1,6774
36976,5456,1,6774
36977,337,1,6774
36978,2898,1,6774
36979,4438,1,6774
36980,854,1,6774
36981,347,1,6774
36982,349,1,6774
36983,1374,1,6774
36984,351,1,6774
36985,894,1,6774
36986,8579,1,6774
36987,1423,1,6774
36988,3985,1,6774
36989,403,1,6774
36990,1946,1,6774
36991,2458,1,6774
36992,6049,1,6774
36993,1441,1,6774
36994,937,1,6774
36995,940,1,6774
36996,4527,1,6774
36997,13233,1,6774
36998,434,1,6774
36999,13242,1,6774
37000,3003,1,6774
37001,3008,1,6774
37002,8642,1,6774
37003,13252,1,6774
37004,971,1,6774
37005,13284,1,6774
37006,4583,1,6774
37007,4076,1,6774
37008,13295,1,6774
37009,506,1,6774
37010,8700,1,6774
37011,1887,0,6774
37012,11606,0,6774
37013,1506,0,6774
37014,12142,0,6774
37015,13322,0,6774
37016,3524,0,6774
37017,7606,0,6774
37018,3025,0,6774
37019,11199,0,6774
37020,2032,0,6774
37021,396,0,6774
37022,1375,0,6774
37023,308,0,6774
37024,6723,0,6774
37025,507,0,6774
37026,14248,0,6774
37027,13347,0,6774
37028,5707,0,6774
37029,13011,0,6774
37030,5730,0,6774
37031,10995,0,6774
37032,14469,0,6774
37033,10773,0,6774
37034,2923,0,6774
37035,5535,0,6774
37036,14231,0,6774
37037,2148,0,6774
37038,12158,0,6774
37039,10128,0,6774
37040,3569,0,6774
37041,12548,0,6774
37042,10678,0,6774
37043,1241,0,6774
37044,9937,0,6774
37045,14919,0,6774
37046,4250,0,6774
37047,3545,0,6774
37048,4894,0,6774
37049,14938,0,6774
37050,5131,0,6774
37051,1630,0,6774
37052,3764,0,6774
37053,5755,0,6774
37054,1356,0,6774
37055,6608,0,6774
37056,5224,0,6774
37057,5404,0,6774
37058,3057,0,6774
37059,9775,0,6774
37060,5556,0,6774
37061,12178,0,6774
37062,2151,0,6774
37063,2447,0,6774
37064,8003,0,6774
37065,14127,0,6774
37066,10480,0,6774
37067,5238,0,6774
37068,12015,0,6774
37069,1382,0,6774
37070,1171,0,6774
37071,7691,0,6774
37072,10136,0,6774
37073,3893,0,6774
37074,8263,0,6774
37075,3476,0,6774
37076,8235,0,6774
37077,5185,0,6774
37078,12492,0,6774
37079,5615,0,6774
37080,9776,0,6774
37081,6386,0,6774
37082,4231,0,6774
37083,8136,0,6774
37084,4065,0,6774
37085,4802,0,6774
37086,11050,0,6774
37087,11942,0,6774
37088,7640,0,6774
37089,14533,0,6774
37090,3562,0,6774
37091,8150,0,6774
37092,4266,0,6774
37093,9800,0,6774
37094,3168,0,6774
37095,1340,1,6775
37096,4317,0,6776
37097,237,1,6777
37098,14305,0,6777
37099,338,1,6778
37100,3057,0,6778
37101,1164,1,6779
37102,5281,0,6779
37103,8290,1,6781
37104,2646,1,6782
37105,14349,0,6782
37106,6107,1,6783
37107,8294,1,6783
37108,6871,0,6783
37109,2756,1,6784
37110,5405,1,6785
37111,3171,0,6785
37112,2761,1,6786
37113,5769,0,6786
37114,299,1,6787
37115,7395,1,6787
37116,4972,0,6787
37117,8296,1,6788
37118,8120,0,6788
37119,3830,1,6789
37120,6265,0,6789
37121,157,1,6790
37122,157,1,6791
37123,4566,0,6791
37124,2967,1,6792
37125,6010,1,6794
37126,8299,1,6794
37127,9373,0,6794
37128,1920,1,6795
37129,131,1,6795
37130,2128,1,6795
37131,13305,1,6795
37132,2188,0,6795
37133,11048,0,6795
37134,4410,0,6795
37135,9199,0,6796
37136,349,1,6797
37137,700,0,6797
37138,557,1,6798
37139,269,1,6799
37140,1058,0,6799
37141,10311,0,6799
37142,13007,0,6800
37143,5138,1,6801
37144,5,1,6802
37145,10591,0,6802
37146,13965,0,6803
37147,14442,0,6803
37148,9171,1,6805
37149,8106,0,6805
37150,2566,1,6806
37151,10670,0,6806
37152,10904,1,6807
37153,5882,0,6807
37154,11440,0,6807
37155,7114,0,6808
37156,1258,1,6809
37157,5405,1,6810
37158,2129,0,6810
37159,4098,1,6812
37160,7371,1,6812
37161,2763,1,6812
37162,8443,1,6812
37163,7257,0,6812
37164,10318,0,6812
37165,3861,0,6812
37166,5,1,6813
37167,13319,1,6814
37168,160,1,6815
37169,3941,0,6815
37170,8303,1,6816
37171,8243,0,6816
37172,4907,0,6817
37173,7733,1,6818
37174,3056,0,6818
37175,5779,0,6819
37176,160,1,6820
37177,12815,0,6821
37178,1793,0,6821
37179,1087,0,6821
37180,32,1,6823
37181,81,1,6823
37182,8814,0,6823
37183,7973,1,6824
37184,81,1,6825
37185,8587,0,6825
37186,395,1,6826
37187,14896,0,6826
37188,1344,1,6828
37189,6051,1,6828
37190,5,1,6828
37191,106,1,6828
37192,8331,1,6828
37193,1466,1,6828
37194,2556,0,6828
37195,4785,0,6828
37196,8452,0,6828
37197,2710,0,6828
37198,7538,1,6829
37199,6485,0,6829
37200,2303,1,6830
37201,13933,0,6830
37202,8545,1,6831
37203,7212,0,6831
37204,702,1,6832
37205,2762,0,6832
37206,4825,1,6833
37207,9021,0,6833
37208,2498,1,6834
37209,14441,0,6835
37210,1416,1,6836
37211,10,1,6836
37212,1297,1,6836
37213,376,1,6836
37214,154,1,6836
37215,5278,1,6836
37216,8156,0,6836
37217,3985,0,6836
37218,3081,0,6836
37219,294,0,6836
37220,3431,0,6836
37221,18,1,6837
37222,763,1,6837
37223,4127,1,6837
37224,2144,0,6837
37225,6580,0,6837
37226,14176,0,6837
37227,6558,0,6837
37228,717,1,6838
37229,8308,1,6838
37230,8309,1,6838
37231,31,1,6838
37232,3191,0,6838
37233,10422,0,6838
37234,887,0,6838
37235,143,0,6838
37236,6235,0,6838
37237,1014,1,6839
37238,1876,1,6840
37239,4070,1,6840
37240,12163,0,6840
37241,568,1,6841
37242,1998,0,6841
37243,1789,0,16860
37244,3059,1,6842
37245,1093,1,6842
37246,8311,1,6842
37247,6100,0,6842
37248,13328,1,6844
37249,2064,1,6845
37250,1334,1,6845
37251,120,1,6845
37252,539,1,6845
37253,510,1,6845
37254,10832,0,6845
37255,11289,0,6845
37256,10570,0,6845
37257,1229,0,6845
37258,12138,0,6845
37259,8846,1,6846
37260,4390,0,6846
37261,349,1,6847
37262,361,0,6847
37263,13330,1,6848
37264,5,1,6848
37265,8301,0,6848
37266,5,1,6849
37267,4793,1,6849
37268,10608,0,6849
37269,3209,1,6850
37270,524,1,6850
37271,4647,1,6850
37272,4651,1,6850
37273,6063,1,6850
37274,2124,1,6850
37275,7503,1,6850
37276,357,1,6850
37277,7788,1,6850
37278,3196,1,6850
37279,7807,1,6850
37280,608,0,6850
37281,12603,0,6850
37282,13649,0,6850
37283,14359,0,6850
37284,13288,0,6850
37285,9174,0,6850
37286,9750,0,6850
37287,6072,0,6850
37288,10964,0,6850
37289,8965,0,6850
37290,3698,0,6850
37291,958,1,6851
37292,8275,0,6851
37293,12018,0,6851
37294,13332,1,6852
37295,455,1,6853
37296,105,1,6853
37297,618,1,6853
37298,177,1,6853
37299,2551,1,6853
37300,3587,0,6853
37301,10020,0,6853
37302,6471,0,6853
37303,3732,0,6853
37304,4086,0,6853
37305,898,1,6854
37306,1838,1,6855
37307,4527,1,6855
37308,2842,0,6855
37309,7188,0,6856
37310,13337,1,6857
37311,1165,0,6857
37312,10496,1,6858
37313,81,1,6858
37314,7980,1,6858
37315,6091,0,6858
37316,2424,0,6858
37317,12117,0,6858
37318,9299,0,6858
37319,2712,1,6859
37320,12143,0,6859
37321,2058,1,6860
37322,9997,1,6860
37323,2584,1,6860
37324,9244,1,6860
37325,13340,1,6860
37326,13345,1,6860
37327,1698,1,6860
37328,2363,1,6860
37329,4929,1,6860
37330,1863,1,6860
37331,1865,1,6860
37332,1867,1,6860
37333,1866,1,6860
37334,10952,1,6860
37335,3051,1,6860
37336,1402,1,6860
37337,7553,0,6860
37338,5372,0,6860
37339,5711,0,6860
37340,7917,0,6860
37341,2476,0,6860
37342,2420,0,6860
37343,14238,0,6860
37344,3024,0,6860
37345,12383,0,6860
37346,2798,0,6860
37347,5343,0,6860
37348,8697,0,6860
37349,1901,0,6860
37350,6687,0,6860
37351,13237,0,6860
37352,1844,0,6860
37353,6322,0,6860
37354,11739,0,6860
37355,196,1,6862
37356,141,1,6862
37357,3057,1,6862
37358,82,1,6862
37359,927,1,6862
37360,5798,0,6862
37361,8169,0,6862
37362,6466,0,6862
37363,240,0,6862
37364,8036,0,6862
37365,2784,1,6863
37366,253,1,6863
37367,667,0,6863
37368,12818,0,6863
37369,12190,0,6863
37370,13348,1,6864
37371,2125,1,6864
37372,2292,1,6864
37373,7064,0,6864
37374,8766,0,6864
37375,1957,0,6864
37376,774,1,6865
37377,13349,1,6866
37378,6641,0,6866
37379,117,1,6867
37380,5,1,6868
37381,5608,0,6868
37382,5,1,6869
37383,9461,0,6869
37384,614,1,6870
37385,231,1,6871
37386,4670,1,6871
37387,9877,0,6871
37388,3275,0,6871
37389,13028,0,6871
37390,1415,1,6872
37391,13242,0,6872
37392,10995,1,6873
37393,986,1,6875
37394,1562,1,6875
37395,7497,0,6875
37396,12396,0,6876
37397,2174,0,6876
37398,6410,1,6877
37399,636,1,6877
37400,4385,0,6877
37401,8225,0,6877
37402,4575,0,6877
37403,6961,0,6877
37404,10721,0,6878
37405,6658,1,6879
37406,1539,1,6879
37407,4103,1,6879
37408,772,1,6879
37409,1674,1,6879
37410,523,1,6879
37411,1546,1,6879
37412,774,1,6879
37413,3340,1,6879
37414,784,1,6879
37415,6681,1,6879
37416,2844,1,6879
37417,3614,1,6879
37418,10147,1,6879
37419,8613,1,6879
37420,4011,1,6879
37421,3125,1,6879
37422,1847,1,6879
37423,3257,1,6879
37424,5054,1,6879
37425,5055,1,6879
37426,7621,1,6879
37427,4428,1,6879
37428,6605,1,6879
37429,4044,1,6879
37430,591,1,6879
37431,1108,1,6879
37432,601,1,6879
37433,2011,1,6879
37434,6495,1,6879
37435,1252,1,6879
37436,376,1,6879
37437,5349,1,6879
37438,14056,1,6879
37439,4718,1,6879
37440,1775,1,6879
37441,1776,1,6879
37442,5235,1,6879
37443,117,1,6879
37444,126,1,6879
37445,1661,0,6879
37446,676,0,6879
37447,8370,0,6879
37448,12813,0,6879
37449,7071,0,6879
37450,5192,0,6879
37451,941,0,6879
37452,14465,0,6879
37453,10945,0,6879
37454,6858,0,6879
37455,14342,0,6879
37456,2304,0,6879
37457,3223,0,6879
37458,7250,0,6879
37459,13614,0,6879
37460,9391,0,6879
37461,6060,0,6879
37462,5751,0,6879
37463,13296,0,6879
37464,1244,0,6879
37465,2668,0,6879
37466,14320,0,6879
37467,11871,0,6879
37468,11722,0,6879
37469,4230,0,6879
37470,583,0,6879
37471,13345,0,6879
37472,13429,0,6879
37473,2423,0,6879
37474,7678,0,6879
37475,2165,0,6879
37476,2975,0,6879
37477,7156,0,6879
37478,4039,0,6879
37479,14143,0,6879
37480,10834,0,6879
37481,5845,0,6879
37482,560,0,6879
37483,5557,0,6879
37484,1347,0,6879
37485,11101,0,6879
37486,2824,0,6879
37487,262,1,6880
37488,490,1,6880
37489,2321,1,6880
37490,855,1,6880
37491,9590,0,6880
37492,14598,0,6880
37493,7768,0,6880
37494,8330,1,6881
37495,9298,0,6881
37496,10166,1,6882
37497,18,1,6883
37498,538,1,6883
37499,5169,1,6883
37500,4919,1,6883
37501,952,1,6883
37502,62,1,6883
37503,1220,1,6883
37504,970,1,6883
37505,973,1,6883
37506,6224,1,6883
37507,2898,1,6883
37508,3804,1,6883
37509,2524,1,6883
37510,3299,1,6883
37511,1644,1,6883
37512,4852,1,6883
37513,374,1,6883
37514,14886,0,6883
37515,14158,0,6883
37516,8723,0,6883
37517,4966,0,6883
37518,4580,0,6883
37519,4363,0,6883
37520,7166,0,6883
37521,7055,0,6883
37522,11327,0,6883
37523,8270,0,6883
37524,11973,0,6883
37525,4598,0,6883
37526,8702,0,6883
37527,10528,0,6883
37528,13732,0,6883
37529,7940,0,6883
37530,4049,0,6883
37531,6193,0,6883
37532,8701,0,6883
37533,10303,0,6884
37534,10181,1,6885
37535,10433,0,6885
37536,4027,1,6886
37537,8662,0,6887
37538,2318,1,6888
37539,8,1,6889
37540,8,1,6890
37541,10274,0,6890
37542,90,1,6891
37543,8198,0,6891
37544,8355,1,6892
37545,11237,0,6892
37546,290,1,6893
37547,7216,0,6893
37548,10012,1,6894
37549,7945,0,6894
37550,10192,1,6895
37551,1398,1,6895
37552,539,1,6895
37553,12841,0,6895
37554,13627,0,6895
37555,6943,1,6896
37556,4763,0,6896
37557,10682,0,6896
37558,2712,1,6898
37559,4083,0,6899
37560,2544,1,6900
37561,7446,0,6900
37562,2959,0,6900
37563,7804,0,6900
37564,1928,1,6901
37565,745,1,6901
37566,16,1,6901
37567,10199,1,6901
37568,10200,1,6901
37569,6530,0,6901
37570,13086,0,6901
37571,1323,0,6901
37572,12844,0,6901
37573,8362,1,6902
37574,3300,1,6902
37575,3328,0,6902
37576,539,1,6903
37577,10204,1,6903
37578,7420,0,6903
37579,10909,0,6903
37580,6085,0,6903
37581,11990,0,6903
37582,771,1,6904
37583,14070,0,6904
37584,1046,1,6905
37585,10819,0,6905
37586,10211,1,6907
37587,2793,1,6907
37588,526,1,6907
37589,10007,1,6907
37590,12825,1,6907
37591,90,1,6907
37592,2590,1,6907
37593,14136,0,6907
37594,8957,0,6907
37595,9250,0,6907
37596,4489,0,6907
37597,786,1,6908
37598,3965,0,6908
37599,2128,1,6909
37600,2912,1,6910
37601,970,1,6910
37602,1488,1,6910
37603,5204,1,6910
37604,2900,1,6910
37605,7803,0,6910
37606,10576,0,6910
37607,12101,0,6910
37608,2561,1,6912
37609,290,1,6912
37610,10238,0,6912
37611,11792,0,6912
37612,9544,1,6913
37613,2416,1,6913
37614,3166,1,6913
37615,917,0,6913
37616,1437,0,6913
37617,10893,0,6913
37618,12328,0,6914
37619,10221,1,6915
37620,223,0,6915
37621,4201,1,6916
37622,3973,0,6916
37623,8097,1,6917
37624,10503,0,6917
37625,11236,0,6918
37626,4221,0,6919
37627,7468,0,6920
37628,5,1,6922
37629,11110,0,6922
37630,6583,0,6922
37631,4381,1,6925
37632,6304,0,6925
37633,1046,1,6926
37634,13310,0,6926
37635,5568,1,6927
37636,866,1,6927
37637,45,1,6927
37638,3632,1,6927
37639,467,1,6927
37640,1332,1,6927
37641,1015,1,6927
37642,10231,1,6927
37643,10232,1,6927
37644,2713,1,6927
37645,896,0,6927
37646,10990,0,6927
37647,9662,0,6927
37648,8437,0,6927
37649,6923,0,6927
37650,6152,0,6927
37651,11285,0,6927
37652,6373,0,6927
37653,6074,0,6927
37654,1515,0,6927
37655,9975,0,6927
37656,12614,0,6927
37657,4077,1,6928
37658,11234,0,6928
37659,8909,1,6929
37660,6243,0,6929
37661,9486,1,6930
37662,4184,0,6930
37663,7962,0,6931
37664,8871,0,6931
37665,8334,1,6932
37666,5137,0,6932
37667,1344,1,6935
37668,6981,1,6935
37669,1894,1,6935
37670,2609,1,6935
37671,4947,1,6935
37672,9883,1,6935
37673,702,1,6935
37674,4255,1,6935
37675,14382,0,6935
37676,6262,0,6935
37677,11280,0,6935
37678,6821,0,6935
37679,984,0,6935
37680,11777,0,6935
37681,6760,0,6935
37682,4396,0,6935
37683,12169,0,6935
37684,13811,0,6935
37685,8732,0,6935
37686,3598,0,6935
37687,9400,0,6935
37688,1604,0,6935
37689,6273,0,6937
37690,4879,1,6938
37691,1249,0,6938
37692,10351,0,6938
37693,3714,0,6939
37694,3441,1,6940
37695,9534,0,6940
37696,7844,0,6940
37697,431,1,6941
37698,10671,0,6942
37699,8,1,6943
37700,1061,1,6943
37701,631,1,6943
37702,12733,0,6943
37703,3910,0,6943
37704,9185,1,6944
37705,732,1,6944
37706,4038,1,6944
37707,10872,0,6944
37708,5,1,6945
37709,237,0,6946
37710,8,1,6947
37711,5,1,6947
37712,2895,0,6947
37713,9334,1,6948
37714,1409,0,6948
37715,103,1,6949
37716,13963,0,6949
37717,8809,0,6950
37718,8699,0,6951
37719,2904,1,6952
37720,8997,0,6952
37721,10942,0,6952
37722,1411,1,6953
37723,9050,0,6953
37724,1804,0,6956
37725,5571,1,6958
37726,103,1,6958
37727,8,1,6958
37728,767,1,6958
37729,14281,0,6958
37730,13487,0,6958
37731,4854,0,6958
37732,6456,0,6958
37733,3529,1,6959
37734,3051,0,6959
37735,5531,1,6960
37736,7732,0,6960
37737,11036,0,6960
37738,3840,1,6961
37739,5,1,6961
37740,1801,1,6961
37741,5074,1,6961
37742,6680,1,6961
37743,10542,0,6961
37744,8073,0,6961
37745,10406,0,6961
37746,9727,0,6961
37747,385,1,6962
37748,269,1,6962
37749,400,1,6962
37750,3994,1,6962
37751,7452,1,6962
37752,288,1,6962
37753,10290,1,6962
37754,9270,1,6962
37755,10303,1,6962
37756,10309,1,6962
37757,1479,1,6962
37758,10316,1,6962
37759,349,1,6962
37760,224,1,6962
37761,103,1,6962
37762,320,0,6962
37763,2543,0,6962
37764,11715,0,6962
37765,2504,0,6962
37766,895,0,6962
37767,2234,0,6962
37768,6171,0,6962
37769,306,0,6962
37770,9067,0,6962
37771,3737,0,6962
37772,5395,0,6962
37773,1913,0,6962
37774,12707,0,6962
37775,8092,0,6962
37776,5152,1,6964
37777,32,1,6964
37778,1670,1,6964
37779,489,1,6964
37780,6767,1,6964
37781,5079,1,6964
37782,346,1,6964
37783,9710,0,6964
37784,14713,0,6964
37785,9542,0,6964
37786,8363,0,6964
37787,12642,0,6964
37788,2490,0,6964
37789,6515,0,6964
37790,9557,0,6964
37791,10321,1,6965
37792,8024,0,6965
37793,10323,1,6966
37794,3767,1,6967
37795,15,1,6968
37796,6,1,6968
37797,1271,1,6968
